Date,Close,High,Low,Open,Volume,Return,Lag_1,Lag_2,SMA_5,SMA_10,Volatility
2020-01-16,118.20160675048828,118.76139052420388,117.84850590068929,118.37384690077916,10783800,0.003876669691335932,-0.014985621862810494,0.011661766730314715,118.1654281616211,118.23346099853515,0.010745812902817972
2020-01-17,119.0197525024414,119.0972585957728,118.26189324362238,118.4513482025167,14697700,0.0069216127804434535,0.003876669691335932,-0.014985621862810494,118.53230438232421,118.22140579223633,0.010304433941010218
2020-01-21,117.8484878540039,118.90779024118501,117.71931104633748,118.14991792666437,8474200,-0.009840926600931055,0.0069216127804434535,0.003876669691335932,118.47029418945313,118.10169677734375,0.010763611226740499
2020-01-22,117.710693359375,118.33076833340284,117.45233973776291,118.19298411556954,7549100,-0.0011692512745654637,-0.009840926600931055,0.0069216127804434535,118.10513763427734,118.17059097290038,0.009191268297679902
2020-01-23,117.5901107788086,117.76236402868705,116.02270870532273,116.87531498434043,9345700,-0.0010243978446228263,-0.0011692512745654637,-0.009840926600931055,118.07413024902344,118.13614273071289,0.008842842826020913
2020-01-24,114.6706314086914,117.49541209425507,113.95583539918931,117.44374136017848,15166400,-0.024827592650276786,-0.0010243978446228263,-0.0011692512745654637,117.36793518066406,117.76668167114258,0.011600198517877131
2020-01-27,113.70606231689452,114.48977006565683,111.7080530401739,112.1903306883106,12860500,-0.00841164891086299,-0.024827592650276786,-0.0010243978446228263,116.3051971435547,117.41875076293945,0.011507961895637941
2020-01-28,115.77297973632812,116.23804260722679,114.09361523826388,114.40365277183585,13062800,0.018177724013282548,-0.00841164891086299,-0.024827592650276786,115.89009552001953,117.18019485473633,0.012917934132423288
2020-01-29,115.60070037841795,116.72888811653607,115.13565080631409,116.10020585427884,9326000,-0.0014880791554517936,0.018177724013282548,-0.00841164891086299,115.46809692382813,116.78661727905273,0.012014706521909127
2020-01-30,117.03034210205078,117.23703814368385,114.2744605856746,114.2744605856746,9048900,0.012367068010426419,-0.0014880791554517936,0.018177724013282548,115.35614318847657,116.71513671875,0.012165593100421816
2020-01-31,113.9902572631836,116.11745636631134,113.22377751913494,115.82464683287242,12785200,-0.025976894404155626,0.012367068010426419,-0.0014880791554517936,115.220068359375,116.29400177001953,0.014415684420507547
2020-02-03,114.86005401611328,115.60931878658464,114.248599717044,114.248599717044,10021100,0.007630448196300543,-0.025976894404155626,0.012367068010426419,115.45086669921875,115.87803192138672,0.014474394443365797
2020-02-04,116.51361846923828,117.64181967530632,116.33277091588651,116.73754248530527,9157100,0.014396340549282849,0.007630448196300543,-0.025976894404155626,115.59899444580078,115.74454498291016,0.015292642840724673
