Date,Close,High,Low,Open,Volume,Return,Lag_1,Lag_2,SMA_5,SMA_10,Volatility
2020-01-16,53.52039337158203,54.11143686874375,53.504842249702186,53.893685562757355,13340300,-0.003907678261196756,-0.0015896490920158657,-0.00859623218505845,53.82368621826172,54.16820373535156,0.008510978820057387
2020-01-17,53.31818389892578,53.722584196688395,53.10821115709766,53.46594623079409,18144100,-0.0037781761290943683,-0.003907678261196756,-0.0015896490920158657,53.733472442626955,54.030551528930665,0.008332123236010831
2020-01-21,52.55605697631836,53.20931081174208,52.50161915669971,53.17820263863466,17982600,-0.014293940019640794,-0.0037781761290943683,-0.003907678261196756,53.38817825317383,53.774692153930665,0.008242262226830664
2020-01-22,52.25275802612305,52.64937387062446,52.10499569193008,52.54049823488558,17033100,-0.005770960906218203,-0.014293940019640794,-0.0037781761290943683,53.07554931640625,53.53360824584961,0.008164265549154372
2020-01-23,51.9261360168457,52.05056873123236,51.36620660194091,51.8794767155899,19605900,-0.0062508089834043545,-0.005770960906218203,-0.014293940019640794,52.71470565795899,53.342298126220705,0.00732342228055429
2020-01-24,51.576168060302734,51.85613567288934,51.3584167912414,51.74726003835867,18238600,-0.006739726530574752,-0.0062508089834043545,-0.005770960906218203,52.325860595703126,53.07477340698242,0.00619588508971637
2020-01-27,50.347434997558594,51.117349097945024,50.316326817749975,50.87626218774788,21231000,-0.023823659433316324,-0.006739726530574752,-0.0062508089834043545,51.731710815429686,52.73259162902832,0.008573902155466129
2020-01-28,50.277435302734375,50.705159333856024,50.261878249514034,50.635170394196564,19664700,-0.001390332890396806,-0.023823659433316324,-0.006739726530574752,51.27598648071289,52.33208236694336,0.006813679673535609
2020-01-29,49.85748672485352,50.65072441954896,49.69417325633616,50.57295694881846,14202800,-0.008352625295069749,-0.001390332890396806,-0.023823659433316324,50.796932220458984,51.93624076843262,0.006810212803039246
2020-01-30,50.38631439208984,50.45630333654141,49.32866016522927,49.600849282448294,18544700,0.010606785499532645,-0.008352625295069749,-0.001390332890396806,50.48896789550781,51.6018367767334,0.008804345630098541
2020-01-31,48.30988693237305,49.14978981779032,48.10768973772002,49.14978981779032,34282900,-0.04121014773096343,0.010606785499532645,-0.008352625295069749,49.83571166992188,51.0807861328125,0.014008987522804441
2020-02-03,47.22890853881836,47.765511243879885,46.94894087821616,47.73440603342112,27389300,-0.022375924726710794,-0.04121014773096343,0.010606785499532645,49.212006378173825,50.47185859680176,0.0143077192300609
2020-02-04,46.63787078857422,48.14658186812694,46.575654430668095,47.78884671008442,31922100,-0.012514321599415235,-0.022375924726710794,-0.04121014773096343,48.484093475341794,49.88003997802734,0.014286517481115826
2020-02-05,48.784278869628906,48.93981677915507,47.12780562145715,47.24445979526149,32099200,0.04602285749246793,-0.012514321599415235,-0.022375924726710794,48.26945190429687,49.53319206237793,0.023271270021973545
2020-02-06,48.12324142456055,49.002025033104196,48.045470994619585,48.939811655789995,16055400,-0.013550214544216455,0.04602285749246793,-0.012514321599415235,47.816837310791016,49.152902603149414,0.023373258116439855
2020-02-07,47.80440139770508,47.952160799622085,47.485549976044695,47.75773912869163,15112500,-0.006625489418772723,-0.013550214544216455,0.04602285749246793,47.71574020385742,48.77572593688965,0.023373608065830876
2020-02-10,47.29953384399414,47.741291754486184,47.03132422141497,47.70973697318756,20934500,-0.010561110252395589,-0.006625489418772723,-0.013550214544216455,47.72986526489258,48.4709358215332,0.022699753208055687
2020-02-11,47.74917602539063,48.03316302125364,47.4651890295276,47.78862100421668,14908700,0.009506270883758106,-0.010561110252395589,-0.006625489418772723,47.95212631225586,48.218109893798825,0.02320134848715142
2020-02-12,48.33292388916016,48.5380239216734,47.77284013765364,48.38814324442254,17862100,0.01222529711212439,0.009506270883758106,-0.010561110252395589,47.861855316162114,48.06565361022949,0.023767286448996037
2020-02-13,48.06471252441406,48.45124799695137,47.772838370363374,48.16726404149152,16949400,-0.005549247659032197,0.01222529711212439,0.009506270883758106,47.85014953613282,47.83349342346192,0.023295521327483575
2020-02-14,47.84383773803711,48.24615062061295,47.551960558734066,48.23826343081819,10855300,-0.004595362684521653,-0.005549247659032197,0.01222529711212439,47.85803680419922,47.78688850402832,0.01943578343400077
2020-02-18,47.23642349243164,47.638736389336366,46.897217143820306,47.44941373522685,18948500,-0.012695767612357689,-0.004595362684521653,-0.005549247659032197,47.84541473388673,47.78763999938965,0.018458357643231605
2020-02-19,47.59929275512695,47.820170180269926,47.19697987229808,47.41785729744105,12804900,0.0076819800456200404,-0.012695767612357689,-0.004595362684521653,47.81543807983398,47.88378219604492,0.018016342214011355
2020-02-20,47.22063827514648,47.75705738824856,47.11019957701879,47.512512407230936,14817200,-0.007955044246738097,0.0076819800456200404,-0.012695767612357689,47.59298095703125,47.72741813659668,0.00949326138038903
2020-02-21,46.64478302001953,46.944544378276,46.376573430001656,46.944544378276,20315700,-0.012194990922645643,-0.007955044246738097,0.0076819800456200404,47.30899505615234,47.57957229614258,0.009337674776388928
2020-02-24,44.459659576416016,45.59560436067191,44.459659576416016,45.45361088648632,32096600,-0.04684604155336469,-0.012194990922645643,-0.007955044246738097,46.63215942382813,47.24509811401367,0.016753606716973346
2020-02-25,42.75575256347656,44.767323317759,42.574317076776474,44.767323317759,36414500,-0.0383247876653402,-0.04684604155336469,-0.012194990922645643,45.73602523803711,46.790719985961914,0.01947124573554259
2020-02-26,41.81700897216797,43.244831006936856,41.75390242861588,43.03184078014399,29801000,-0.021955959959186866,-0.0383247876653402,-0.04684604155336469,44.579568481445314,46.19750328063965,0.018509781013251632
2020-02-27,39.300575256347656,41.36736501597877,39.28479786774233,40.7915038734156,48141300,-0.06017727660759209,-0.021955959959186866,-0.0383247876653402,42.99555587768555,45.294268417358396,0.021462201036171774
2020-02-28,40.57851791381836,40.57851791381836,37.872757172298634,38.472285965512,62446700,0.0325171489001117,-0.06017727660759209,-0.021955959959186866,41.78230285644531,44.54564895629883,0.02701819546176754
2020-03-02,42.50331497192383,42.51120216199235,40.33397358633207,41.48569592701302,38127600,0.04743389253874186,0.0325171489001117,-0.06017727660759209,41.39103393554687,44.0115966796875,0.03373135809093987
2020-03-03,40.46808242797852,42.71631106850661,40.21565018198115,42.55854016245082,50580700,-0.04788408963606028,0.04743389253874186,0.0325171489001117,40.93349990844727,43.33476257324219,0.03567798353576973
2020-03-04,41.3515853881836,41.39891755143654,40.3260792582019,41.20170471839279,24079600,0.021832093521541474,-0.04788408963606028,0.04743389253874186,40.84041519165039,42.70999183654785,0.036926173316721635
2020-03-05,39.52934265136719,39.994765080262304,38.685271925795746,39.77388465027924,40788200,-0.04406705860755533,0.021832093521541474,-0.04788408963606028,40.8861686706543,41.94086227416992,0.0380868995153127
2020-03-06,37.62032699584961,38.66161073633387,37.233791445564364,38.52750742560665,55640500,-0.04829363524595698,-0.04406705860755533,0.021832093521541474,40.29453048706055,41.03841667175293,0.03927651712760375
2020-03-09,33.02132034301758,35.15910693147564,32.185136769173454,32.90299142840299,72896300,-0.12224791808267399,-0.04829363524595698,-0.04406705860755533,38.3981315612793,39.894582748413086,0.05051098510890168
2020-03-10,34.244041442871094,36.49226687947497,32.69789331772494,36.42127012835961,60445900,0.03702823167432978,-0.12224791808267399,-0.04829363524595698,37.153323364257815,39.04341163635254,0.054297631185418894
2020-03-11,33.11598587036133,34.29926312970395,32.93455038503635,33.43941486754579,51986100,-0.03294166006637056,0.03702823167432978,-0.12224791808267399,35.50620346069336,38.173309326171875,0.05443947869841581
2020-03-12,29.329490661621094,32.066805550353315,29.187497191303475,31.47516709377284,65725300,-0.11434040416502089,-0.03294166006637056,0.03702823167432978,33.46623306274414,37.17620086669922,0.06099494913649751
2020-03-13,30.07101058959961,31.664490570145983,27.609795386317668,31.561939058984144,79891500,0.02528240045262109,-0.11434040416502089,-0.03294166006637056,31.95636978149414,36.125450134277344,0.06024762292842143
2020-03-16,27.20748710632324,29.881692968768522,26.22931001044424,27.13649035735437,48924700,-0.09522538242418599,0.02528240045262109,-0.11434040416502089,30.793603134155273,34.59586734771729,0.057264695186176016
2020-03-17,29.037622451782227,29.48726752970788,26.978719721686133,27.775458348240356,41204400,0.06726587201188639,-0.09522538242418599,0.02528240045262109,29.7523193359375,33.45282135009766,0.06675944475605967
2020-03-18,26.126758575439453,28.958735335624603,24.635829850996327,27.254816363513974,54036400,-0.1002445665507341,0.06726587201188639,-0.09522538242418599,28.354473876953126,31.930338668823243,0.06727185620985253
2020-03-19,27.160160064697266,27.530921269221015,25.519347338424467,26.607963358385074,49412400,0.03955337537467307,-0.1002445665507341,0.06726587201188639,27.92060775756836,30.69342041015625,0.07211653274954716
2020-03-20,25.826997756958008,27.751794208646665,24.896151302050292,27.48358459569395,76534600,-0.049085215424488626,0.03955337537467307,-0.1002445665507341,27.07180519104004,29.51408748626709,0.07213388981598831
2020-03-23,24.809375762939453,25.79543995853141,23.752314824895713,25.661333663131767,56952500,-0.03940148226266049,-0.049085215424488626,0.03955337537467307,26.592182922363282,28.692893028259277,0.06537661453878543
2020-03-24,27.95689010620117,28.532751217112658,26.292416324419268,27.1522613869302,61835600,0.1268679378851405,-0.03940148226266049,-0.049085215424488626,26.37603645324707,28.064177894592284,0.07964765329552588
