Price,Close,High,Low,Open,Volume
Ticker,CVX,CVX,CVX,CVX,CVX
Date,,,,,
2018-01-02,93.47789001464844,93.59511913625249,91.98318098130031,92.10773866989797,5626000
2018-01-03,94.15930938720703,94.47437632270524,92.97966707388407,93.38997744373553,5805500
2018-01-04,93.86621856689453,94.04207063130217,93.21411586737747,93.74898385728945,4598300
2018-01-05,93.71236419677734,93.85890760253892,93.12620175384967,93.76365299127906,4189200
2018-01-08,94.1739730834961,94.24724758898206,93.5145416645418,93.68306520107565,4826100
2018-01-09,93.66839599609375,94.47437073212151,93.63176433813015,94.10068645445482,4422300
2018-01-10,94.26924133300781,94.34250466896555,93.63911850713974,94.0127917068521,5292200
2018-01-11,97.13406372070312,97.68358883019762,94.34246677317283,94.45970147975973,11641300
2018-01-12,97.88875579833984,98.07193085695941,96.79702842412468,96.85564578449713,7232900
2018-01-16,96.72377014160156,98.09392741222398,96.42337149200218,97.94005541793925,6254200
2018-01-17,96.9802017211914,97.30259160732486,95.95442588360144,96.85564402520677,5632700
2018-01-18,96.41603088378906,97.08279084755566,96.00572049996944,96.97289027336092,5890000
2018-01-19,96.20355224609375,96.71644022337564,95.40491159717483,96.59188251318714,6048900
2018-01-22,97.12673950195312,97.12673950195312,96.18888411353075,96.20354124838306,5248800
2018-01-23,95.99839782714844,97.12675138624223,95.78590847620332,96.99487069678896,5747300
2018-01-24,96.26949310302734,97.20734860365772,96.03503481792947,96.26217012478409,6868200
2018-01-25,95.72727966308594,96.6211748295571,95.50014438277441,96.54057735782223,4597200
2018-01-26,96.12295532226562,96.53326570646831,95.52213570245493,95.77126230439467,6310500
2018-01-29,94.13731384277344,96.4086888208675,94.02009031354397,95.29498144230833,6350700
2018-01-30,91.75605773925781,93.79295801576764,91.72674905750134,93.49988237832186,8084000
2018-01-31,91.84397888183594,92.18834890747745,90.89147187288958,91.89526767777875,9626800
2018-02-01,92.00517272949219,92.04913295689668,90.89879375598397,92.02715284319444,7844500
2018-02-02,86.88358306884766,90.81817920343195,86.19484315535702,90.81817920343195,13182600
2018-02-05,82.5167007446289,86.67843821560243,79.14627526238672,85.71859712667631,15414700
2018-02-06,85.85781860351562,86.18753149183866,81.1538841711152,81.47626849145831,18416300
2018-02-07,84.47301483154297,87.38915877682943,84.42905460414511,86.01901284904136,11535700
2018-02-08,82.28223419189453,84.9126252105503,82.21628826746795,84.38508017537306,9927500
2018-02-09,83.1614990234375,83.98212551961484,80.23069729573926,83.04426427110045,10922400
2018-02-12,83.51318359375,84.88332959253582,82.72919448752687,84.11399762291109,8358200
2018-02-13,83.00761413574219,83.24207799819135,81.95985252759698,83.04424579515208,7065900
2018-02-14,83.25674438476562,83.56448280100895,81.62282562427517,82.42879494573246,7031900
2018-02-15,83.27153015136719,83.6341256577176,82.0209383911073,83.51572954462029,5405000
2018-02-16,82.9829330444336,83.57493054791752,82.29473834605884,83.13833111881414,5950400
2018-02-20,82.1245346069336,83.44172299158805,81.82853588499071,83.0865233961154,6810900
2018-02-21,80.70374298095703,82.92372495750892,80.70374298095703,82.24293183966914,6892300
2018-02-22,81.31793975830078,82.46493271023539,80.58534728315294,81.06634450963217,8176700
2018-02-23,83.3159408569336,83.42694111153055,81.5843572097679,81.73975530792066,6460200
2018-02-26,84.80331420898438,84.847717689603,83.50832466411771,83.75252404754781,7405800
2018-02-27,84.07070922851562,85.87629618975399,84.07070922851562,85.00310314325247,6059700
2018-02-28,82.82013702392578,85.43971677451006,82.79053658290312,85.11411756896754,7441000
2018-03-01,82.90892028808594,84.28530944445247,82.11712701174223,82.53152180438398,7516700
2018-03-02,82.61292266845703,83.01252007188995,81.27353544921931,82.50932396894171,6607300
2018-03-05,83.73033142089844,83.86353058134904,82.15414041461523,82.43534177873693,7814900
2018-03-06,84.10031127929688,85.48409631523832,83.63411149011391,84.24830780702456,7957900
2018-03-07,84.24090576171875,85.15850229416768,83.34551378942561,83.58231161973697,6660000
2018-03-08,83.87832641601562,84.91431923958325,83.32333086543012,84.80331900032482,6095100
2018-03-09,86.74210357666016,86.86790121038251,84.5369188201847,84.58871817793546,8833300
2018-03-12,86.42391204833984,87.57830104348203,86.25371092037831,86.94930718448038,6877000
2018-03-13,86.17971801757812,87.45250885868546,85.83932138611806,86.74951667458208,6793100
2018-03-14,85.19551086425781,86.91229679251947,84.99571495974611,86.56450433990327,5051000
2018-03-15,85.52851104736328,85.99470525220097,84.91431464961224,85.36571145801179,4519700
2018-03-16,85.39531707763672,85.97991307227328,84.77371912110029,85.39531707763672,14909400
2018-03-19,84.27791595458984,85.26951084737144,83.78212133105211,85.15110909778898,4803500
2018-03-20,84.72931671142578,85.61730729204025,84.68491887610698,84.76631867132906,4587200
2018-03-21,86.60889434814453,87.40068766493084,84.95130944720708,85.08450858674617,6829600
2018-03-22,84.13732147216797,85.64691001605662,83.97452752308656,85.50631498522692,6297200
2018-03-23,83.60453033447266,85.66910876776008,83.3973272578775,84.63312161331713,6227200
2018-03-26,85.35832214355469,85.53591915474148,83.80433559282909,84.53692820396839,6868700
2018-03-27,84.84772491455078,86.47570965129809,84.34452870844049,85.65431576124001,5530800
2018-03-28,82.95333862304688,85.29172272118352,82.92373818115448,85.04752330985146,6985300
2018-03-29,84.38893127441406,84.6775285334976,83.08654002463504,83.09394154673407,6627800
2018-04-02,83.05693054199219,84.64791887769086,81.79894291602014,84.27792185291007,6228600
2018-04-03,84.97351837158203,85.08451860855659,82.94593060358596,83.26412827186954,6717300
2018-04-04,84.71451568603516,84.94391201963103,83.19752572628566,83.65632403918357,5727200
2018-04-05,86.79391479492188,87.23791015713059,84.8773270048258,85.01052617805914,7204900
2018-04-06,84.9217300415039,86.58671687521415,83.90793602585681,86.1205169485226,7094500
2018-04-09,85.82452392578125,86.70511312442736,85.01052584492984,85.32132767839462,6933800
2018-04-10,87.94829559326172,88.67349227836519,87.023302989955,87.023302989955,7612800
2018-04-11,88.2442855834961,88.34048277222303,87.13429456986722,87.82989074503398,6246800
2018-04-12,88.22949981689453,89.29508749135238,87.80030188008291,88.58469382647814,6702000
2018-04-13,88.7400894165039,89.38388630362132,88.222095814713,88.44409065303475,5508100
2018-04-16,89.3172836303711,90.06467923558938,88.6290889068092,89.243285351154,4598000
2018-04-17,89.87966918945312,90.27926662083334,89.21367347048609,89.49487479944221,6488300
2018-04-18,91.6260757446289,92.41786926204395,90.57528540295799,90.61968324548548,9132500
2018-04-19,91.54467010498047,92.49926317846709,91.1746730522666,91.73707015318963,7159400
2018-04-20,90.5086669921875,91.35966124632783,89.87967320285121,91.30046036961924,7561200
2018-04-23,91.44847869873047,91.47067761998692,90.13129001091325,90.2792865830944,6113100
2018-04-24,90.67887115478516,92.52885627142666,90.09427518044166,92.02566009387192,7980500
2018-04-25,90.81206512451172,90.94526427113377,89.62807584659691,90.53086378958393,5331100
2018-04-26,91.92207336425781,91.98127425067882,90.50128596439731,90.77508018410673,6268400
2018-04-27,93.69804382324219,94.01624147420105,92.26245363346875,92.86924849742446,8836600
2018-04-30,92.5806655883789,94.64524987813661,92.53626774742943,93.9940514337729,7631600
2018-05-01,92.39566040039062,92.44005823814157,91.07847185384989,91.78146396487121,7093700
2018-05-02,92.86184692382812,93.58704353922053,91.82585417857024,91.90725397149305,5909100
2018-05-03,93.24664306640625,93.32804285592019,91.63345596303951,92.19584732332808,6727700
2018-05-04,92.8914566040039,93.86084704890791,92.28466168001938,92.65465872258815,5403100
2018-05-07,92.45486450195312,95.01523776036719,92.08486745258813,93.6758502482921,6999700
2018-05-08,93.66105651855469,93.79425568737096,91.48547197645802,92.4474666007652,8937000
2018-05-09,95.25203704833984,96.51002470185445,94.78583717365682,95.03003657032824,11442700
2018-05-10,95.3260498046875,96.03643785045534,95.0078464553887,95.9698410883048,5446000
2018-05-11,96.08081817626953,96.76161130077719,95.10403196855414,95.74782313480775,8092300
2018-05-14,96.4878158569336,96.99841351640814,96.0512221129875,96.3842171500411,6212400
2018-05-15,96.00682830810547,96.39902423575357,95.64422717306306,96.37682531844614,5201700
2018-05-16,95.87364196777344,95.99204374381291,94.94125338714602,95.67384038213369,5405100
2018-05-17,96.635009765625,96.71711937094152,95.8288458379378,96.11248788277024,5241600
2018-05-18,95.44068908691406,96.40360045527238,95.39590410092639,96.23192087902814,6385800
2018-05-21,96.56781768798828,96.59768193795193,95.74673305197365,96.13487718250822,5081200
2018-05-22,95.71690368652344,97.3292320759586,95.61987331346364,96.35884861621273,5444200
2018-05-23,96.06771087646484,96.13488836188385,94.46285464545274,94.86593094784224,6017200
2018-05-24,94.50763702392578,95.09733072437051,93.94033581800188,95.09733072437051,5906200
2018-05-25,91.20833587646484,93.12670391545677,90.48428157275127,92.96248470905529,8936600
2018-05-29,90.6111831665039,91.38748857818526,89.61840748373413,90.39471289541548,7385700
2018-05-30,93.42528533935547,93.80596911155541,91.32029987103074,91.5517022543566,7125300
2018-05-31,92.78336334228516,93.17151327217944,92.15634490791611,92.61914409292805,7460700
2018-06-01,92.44744110107422,93.71640416121885,92.13393479130835,93.6716134777255,5749900
2018-06-04,91.26058959960938,93.6118982162333,91.19340642459524,92.95502137137183,5760500
2018-06-05,91.6114273071289,92.34294205412715,90.73061976844082,91.07398464692089,5672600
2018-06-06,92.09659576416016,92.32799812368775,91.11128630550175,91.902523714152,6213400
2018-06-07,94.76889038085938,95.53026934889594,92.86545435064288,92.96249038992941,8607200
2018-06-08,94.3807373046875,95.08239343967026,93.81343612954073,94.88832136772676,5108800
2018-06-11,95.21678161621094,95.68704689131295,93.94782393929778,94.62708777731116,6085100
2018-06-12,94.85846710205078,95.82885028540701,94.29863196433085,95.276475515835,4543000
2018-06-13,94.85100555419922,95.41084071856923,94.11948510031644,94.6569277693017,6317900
2018-06-14,94.43299102783203,95.51533666447418,94.33594929417536,95.08239613184234,5056800
2018-06-15,92.58926391601562,94.88832148045034,92.43997113556951,94.8733893549371,13223800
2018-06-18,94.0299301147461,94.78384318424828,92.63407216546004,92.82068391667771,7696800
2018-06-19,93.70894622802734,93.97020150883122,92.46984161773182,92.79828008213555,5947800
2018-06-20,93.52233123779297,94.39567272956523,92.78335041359627,94.14188352133239,7980700
2018-06-21,91.50691223144531,92.99980586004496,91.18594556843614,92.93262838032784,7290800
2018-06-22,93.3804931640625,94.47777086682305,93.17148897209613,93.61189554368565,8535200
2018-06-25,91.5218734741211,93.0371600780406,91.01428925111435,92.88040688055986,5801900
2018-06-26,92.67884063720703,93.01473943088672,91.49198722265999,91.83535207918112,4592800
2018-06-27,94.05230712890625,95.11226033452631,93.35064523746924,93.41782841821467,6339500
2018-06-28,93.79852294921875,94.69425697761609,93.30586524714356,94.45539419038093,3814800
2018-06-29,94.37327575683594,95.34365894272639,93.8582256064085,93.8582256064085,5669700
2018-07-02,92.74601745605469,93.52232283284191,92.23096732748017,93.51485677005375,5073500
2018-07-03,93.10432434082031,94.56735958139708,92.96996367102562,93.64922738864367,3919600
2018-07-05,92.54447174072266,94.23890337887156,92.42503752564312,94.13440128814537,5926900
2018-07-06,92.66390991210938,92.94755766006085,91.95478769476196,92.2011108228794,4020000
2018-07-09,94.04483795166016,94.26130822365819,93.07446045418412,93.30585715755484,4602200
2018-07-10,95.2391586303711,95.9258884216299,94.61214595877077,95.04508653388793,5092100
2018-07-11,92.20111846923828,94.55989340391788,91.79057609170412,94.22399457730467,6631800
2018-07-12,92.75347900390625,93.2685234124728,92.25335533031515,92.88783965286643,3745200
2018-07-13,92.58926391601562,93.21627650907749,92.28321798730404,92.70869244543525,3352800
2018-07-16,91.79802703857422,92.46982458117337,90.97693102884288,91.82041953066926,4317800
2018-07-17,90.99932861328125,91.78309430610253,90.91721901285185,91.33522738235652,4135200
2018-07-18,90.71568298339844,90.82018508474611,89.32729141413658,90.49921271776756,6061300
2018-07-19,90.82018280029297,91.17101371525153,90.32753086275123,90.39470834266895,4471400
2018-07-20,91.26803588867188,91.32775299170879,90.32751714305405,90.50666275722844,5394700
2018-07-23,90.56639862060547,91.86521455855116,90.43950402156877,91.32777190976326,5359400
2018-07-24,92.44744110107422,92.67884349680023,90.96201346628472,90.96947952935653,4423500
2018-07-25,93.23120880126953,93.47753761824306,92.01449684194186,92.27575778445532,4278800
2018-07-26,92.52208709716797,93.58950634720391,92.41012462281336,93.08192224869163,5544100
2018-07-27,94.0299301147461,94.82862818216014,91.12625172139435,91.65622841145988,7580900
2018-07-30,95.4183120727539,95.8512526573241,94.21653206434176,94.61961408843075,5729300
2018-07-31,94.25384521484375,95.95574888829611,94.14934310703586,95.54520082552384,5894400
2018-08-01,93.59696197509766,93.99257786020941,93.11923648798872,93.53724486547479,4661000
2018-08-02,92.38027954101562,93.16404545052114,92.03691461471723,92.88786371357378,4639600
2018-08-03,92.59673309326172,92.74602018379183,92.05929045545336,92.67137663852677,5299400
2018-08-06,92.78336334228516,93.26108896135747,92.2160620340348,92.87293333652458,4455900
2018-08-07,93.44021606445312,93.82836591716492,93.11924369406287,93.70893738361416,4542000
2018-08-08,92.46983337402344,93.14910273849449,92.05182496200278,92.94755890060061,5957200
2018-08-09,91.4621353149414,92.83560053580533,91.26059716307053,92.52955458136918,5218300
2018-08-10,92.06676483154297,92.20112551143812,90.69330516589325,91.19342325969363,6128000
2018-08-13,91.39495086669922,92.32054333300339,91.26059021070851,92.04435595820655,4360000
2018-08-14,91.49945068359375,92.29814853679632,91.06651017009852,91.75323986361272,3622200
2018-08-15,88.03595733642578,90.864992032013,87.65526778769546,90.84259383919722,9476700
2018-08-16,88.66898345947266,89.15882109556216,88.30725127868281,88.699122537462,5455200
2018-08-17,88.77446746826172,89.3622770986872,88.2394040871958,89.03822746274281,6112900
2018-08-20,88.7367935180664,89.16634719301314,88.42028149432402,88.92519435356124,5403600
2018-08-21,88.87997436523438,89.62604001668446,88.76693272118754,89.21155590502505,4875800
2018-08-22,89.61849975585938,90.02544621281777,89.2416981197353,89.33213258223829,3636900
2018-08-23,89.00055694580078,89.54315229272855,88.69911444755897,89.21910261328766,3962500
2018-08-24,89.68634033203125,90.08574920559104,89.46779466074545,89.60344349983534,4415400
2018-08-27,90.69615173339844,90.79412383748766,89.8068996512998,89.95008611140769,3901900
2018-08-28,90.32688903808594,91.4422186657976,90.24399221783939,90.88455385194176,4685700
2018-08-29,90.59819793701172,91.05789645204393,90.34196980180383,90.43240427591321,4101700
2018-08-30,90.28919982910156,90.75643589471753,90.09326713182645,90.49267591797314,3353000
2018-08-31,89.27184295654297,89.98023187243471,88.99300767592807,89.98023187243471,5287000
2018-09-04,89.58082580566406,90.15356017057589,89.18894887226453,89.62604016354213,4590900
2018-09-05,89.61849975585938,89.63357504104488,88.36752131368655,88.97040048176305,4619400
2018-09-06,86.83770751953125,89.30952533054638,86.76988023532563,88.8422892323036,8191100
2018-09-07,86.36292266845703,86.92812504946727,85.45106351703815,86.30263303459398,6637800
2018-09-10,86.27249908447266,87.20696546663429,86.19713416290558,86.9884198430696,5870900
2018-09-11,86.6794662475586,87.22206165122398,85.72993004068218,86.16701567182326,5605300
2018-09-12,87.2597427368164,88.54086628102645,87.23713555361262,87.73451083270974,5067800
2018-09-13,87.6440658569336,87.80985375288209,86.72466891345064,87.42552021056987,6297700
2018-09-14,88.45795440673828,88.63128569773417,87.68174391781372,87.74203356246768,4947800
2018-09-17,88.55592346191406,89.43763792379949,88.3825921768973,88.63128264036348,5560200
2018-09-18,89.02315521240234,89.60343296957905,88.91011931772611,89.30199050152308,4966300
2018-09-19,90.06314086914062,90.4625497375789,89.01563263886527,89.17388865751794,4855300
2018-09-20,89.99532318115234,91.42717089500218,89.76170795004553,90.57560106101762,5846700
2018-09-21,91.28398132324219,91.38195344875754,89.98778825443009,90.3645899690882,13703600
2018-09-24,92.40682983398438,92.67812745587106,91.61554414522546,91.87177223235682,6534100
2018-09-25,92.9720458984375,93.62767712293153,92.6479962330479,93.07001226256472,5396400
2018-09-26,91.90192413330078,93.00972195242049,91.74366812336042,92.68567228934151,4231400
2018-09-27,92.29379272460938,92.69320153487445,91.72105263371063,92.06017755246263,4533400
2018-09-28,92.1506118774414,92.85146318610747,91.75874068582263,91.93206622747704,5202900
2018-10-01,93.74073028564453,94.10999435682021,92.776118814266,92.776118814266,5348200
2018-10-02,94.00447845458984,94.77315707649316,93.68796643358833,94.2531689351784,5445400
2018-10-03,94.43402099609375,94.83342979688494,94.03461219530256,94.29837218171782,4479500
2018-10-04,94.16272735595703,94.64503299427095,93.5899930039197,94.04215382114691,4824300
2018-10-05,94.4490966796875,94.8786503021028,94.00446777253538,94.14765422985265,4318000
2018-10-08,94.07984924316406,94.54708543861308,93.31871392013531,93.48450759431199,6267700
2018-10-09,95.57196807861328,96.0392041837038,94.25316233393546,94.58474961816336,6797900
2018-10-10,92.39176940917969,96.159786153025,92.28626540031499,95.88095659368429,6504400
2018-10-11,89.2492446899414,92.2636580804661,88.57853817051264,92.2636580804661,8589900
2018-10-12,88.75186157226562,90.19124669117512,87.55363503831602,90.07820504185946,7450700
2018-10-15,88.12635803222656,89.57327476324403,88.10375085666941,88.69909231146097,6047300
2018-10-16,88.55592346191406,88.68403464023176,87.67420325049187,88.23940571316767,4846100
2018-10-17,88.39013671875,88.69157920561304,87.43305725417513,88.32984707146994,6978700
2018-10-18,88.5257797241211,89.03069255040243,87.45566442824628,88.48809725966679,7391600
2018-10-19,89.03069305419922,89.87473081673488,88.45042104526253,88.45042104526253,7944400
2018-10-22,88.329833984375,89.29444519978857,87.77970684567963,89.00054039976526,5644900
2018-10-23,85.45863342285156,87.20699321820716,84.44126990284319,87.20699321820716,8095300
2018-10-24,83.05461120605469,86.04641694611585,82.94910721392215,85.69976015060372,8035200
2018-10-25,84.0870590209961,85.45861682029239,83.2204140613802,83.92126537225637,5734000
2018-10-26,84.04937744140625,84.75776640274697,82.64014291133958,83.3711333028393,8035500
2018-10-29,82.09001159667969,84.45632561107118,81.04250341990613,84.43371843092368,8598300
2018-10-30,83.53693389892578,83.76301721375793,81.50220706358652,82.61000495709652,7523800
2018-10-31,84.13980865478516,84.78037030272057,83.68764782974468,84.18502301242816,7429800
2018-11-01,83.7780990600586,84.39605369524533,82.97174355134494,84.23026000661551,10572000
2018-11-02,86.46089935302734,88.25447293419482,85.2475977173876,86.55132805908887,9890400
2018-11-05,89.63359069824219,90.18371796333903,87.87015574338564,87.88523103120448,8758700
2018-11-06,89.60344696044922,90.00285584943477,88.81216107694136,89.49794294258655,5273200
2018-11-07,91.08802032470703,91.27642112361262,89.6938498131768,90.43238347468258,4848800
2018-11-08,89.95008850097656,91.84163435500692,89.64864603725884,90.92223742795942,9532400
2018-11-09,90.06314086914062,90.71124023097771,88.45043010816113,89.090991826385,6565700
2018-11-12,88.46549224853516,91.4648359571356,88.29969860013263,91.11064148091874,10550800
2018-11-13,86.92814636230469,88.83476194177965,86.69453116072808,88.39767636294876,6846200
2018-11-14,87.20697784423828,88.76693649978503,86.61916816961735,88.08115471303587,6783500
2018-11-15,88.9952621459961,89.09419176487653,85.77636870031789,86.49168093523696,7218100
2018-11-16,90.60090637207031,90.76070905794862,89.23877208113183,89.41379738798645,6706900
2018-11-19,90.87484741210938,90.92050946524938,89.71817796709595,89.90080876247106,5328300
2018-11-20,88.34842681884766,90.93572044452362,87.54180220244466,90.73786704222042,7983500
2018-11-21,89.467041015625,90.6998117271168,88.78977970658151,88.78977970658151,5624400
2018-11-23,86.44600677490234,87.67877764010876,85.31216551472527,87.28307083144735,5577800
2018-11-26,87.49614715576172,87.84619191494991,86.76561239967644,87.20697545480729,6953000
2018-11-27,87.67115783691406,88.01359705804795,86.9178008395834,87.1689217739361,6339200
2018-11-28,89.90081024169922,90.00734535789832,87.05478992688478,87.49615301155443,6841700
2018-11-29,90.44107055664062,91.11072629680424,89.59639537946273,89.75619800680359,6656900
2018-11-30,90.50957489013672,90.71503378440354,89.56596998225048,89.83231354192678,6712500
2018-12-03,91.82603454589844,93.165340250835,91.36184346303507,91.90213020744244,8237600
2018-12-04,89.21592712402344,92.14565409053112,89.08656389877444,91.77278122716083,8288100
