Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2018-01-02,87.57188415527344,87.62866975359995,86.64708658871824,87.31229196447138,13578800
2018-01-03,87.66111755371094,88.00994513238737,87.19061097365449,87.49887475909367,11901000
2018-01-04,88.91691589355469,89.72421189546677,88.23193275450274,88.3624081034296,12953700
2018-01-05,88.3460922241211,89.33279490409645,87.88944096300689,89.09631300918892,14155000
2018-01-08,88.47657012939453,88.62335178491709,87.82420583342605,88.19116308293594,12466500
2018-01-09,88.92506408691406,89.39802163032824,88.46840662852567,88.65596337023266,13292300
2018-01-10,89.90362548828125,90.27057657313962,89.20233593914075,89.26757362310917,15834500
2018-01-11,90.38471984863281,90.4581137825656,89.74051807843657,90.24609446625675,13676800
2018-01-12,91.87702941894531,92.02381111418646,90.3847498875618,91.04527062685129,18884200
2018-01-16,91.55081176757812,92.49673926463782,90.57227165877718,90.93107260199379,22703300
2018-01-17,92.1379623413086,92.39075680875263,90.76800209900198,91.24096597083106,14940300
2018-01-18,92.35813903808594,92.73324638931145,91.55083669602756,91.95041284483106,14572900
2018-01-19,92.15428161621094,93.23882862878393,91.98303735106784,92.9126526312209,18785500
2018-01-22,93.23067474365234,93.2795998969899,91.73839535277591,91.86887072355353,12475700
2018-01-23,93.13279724121094,93.48344194444726,92.43150783473831,92.69245229611836,12320800
2018-01-24,94.32337188720703,94.5924726560042,93.49976949263295,93.66285747416643,15904500
2018-01-25,94.34784698486328,94.7311106358851,93.8422704421609,94.62510405595911,13510000
2018-01-26,94.85340881347656,94.85340881347656,93.74439321668582,94.34782616095494,13883900
2018-01-29,94.75554656982422,95.69331787793642,94.60876491967268,94.60876491967268,11679900
2018-01-30,93.86671447753906,95.08173665900902,93.76070791855419,94.20920294940458,14279100
2018-01-31,94.32337188720703,95.13067419359855,93.90749566787436,94.30706557761677,13141400
2018-02-01,95.30191802978516,95.39976832972033,94.1684397652131,94.4049154709949,13800600
2018-02-02,93.18988800048828,95.34268157828508,93.03495007238537,94.99203683985718,16477300
2018-02-05,88.72119140625,93.44265361370526,84.79071251371603,92.1460877545837,30097600
2018-02-06,91.42034149169922,91.72206102841531,86.9353546442554,87.13106141924102,33114800
2018-02-07,92.04011535644531,93.3285254303763,90.63753622191493,90.96371842877913,21878300
2018-02-08,87.97100067138672,92.23581936380269,87.93838182955967,92.23581936380269,27425800
2018-02-09,89.73237609863281,90.55598470272786,86.62550467898376,88.96584890939143,28188000
2018-02-12,91.1186294555664,91.9259316339732,89.75682573928998,90.65382193833526,18043300
2018-02-13,91.6812973022461,92.18687994018352,90.35211236595842,90.77614480124916,16358200
2018-02-14,93.80148315429688,93.9971899769896,91.76285227214174,91.8443962631464,15186900
2018-02-15,94.1928939819336,94.58430758975733,93.14095980112077,94.38044452110539,12130200
2018-02-16,93.51607513427734,94.64955339563986,93.36929346338253,93.4100685691785,13214300
